i,a,b,title,type,year,final,motivo,evidencia,flags
3923,La Fouine,Rohff,La Fouine x Rohff,song,2010,INVALIDA_CONFIRMADA,"La Fouine e Rohff tiveram rixa, colab improvável; título genérico",Spotify/booska-p: colabs reais La Fouine/Rohff são 'Passe leur le salam' e 'On peut pas tout avoir'; título 'La Fouine x Rohff' não existe,
3924,Rohff,La Fouine,Le toit du monde (feat. La Fouine),song,2011,INVALIDA_CONFIRMADA,"Rohff e La Fouine eram inimigos, colab inexistente",Mediatheque/Spotify: 'Le toit du monde' é álbum de Sinik; colab Rohff/La Fouine real é 'On peut pas tout avoir',
3951,Sido,Sarah Connor,Ich und meine Maske,song,2004,INVALIDA_CONFIRMADA,'Ich und meine Maske' é solo Sido; Sarah Connor não participa,Wikipedia/laut.de: 'Ich und meine Maske' é álbum/faixa solo de Sido; Sarah Connor não participa,
3952,Sido,Peter Fox,Beweg dein Arsch,song,2008,INVALIDA_CONFIRMADA,"'Beweg dein Arsch' é solo Sido, não feat. Peter Fox","Wikipedia/Spotify: 'Beweg dein Arsch' credita Scooter, Kitty Kat, Tony D — não Peter Fox (esse é 'Rodeo')",
4062,Armin van Buuren,Hardwell,Blah Blah Blah,song,2011,INVALIDA_CONFIRMADA,"'Blah Blah Blah' é solo de Armin (2018), não dueto com Hardwell","Wikipedia: 'Blah Blah Blah' (2018) é solo de Armin van Buuren, vocais de Aidan Bullimore, sem Hardwell",
4087,Olivia Rodrigo,Zedd,Deja Vu,song,2021,INVALIDA_CONFIRMADA,"'Deja Vu' é solo de Olivia Rodrigo, não feat Zedd","Wikipedia/Billboard: 'Deja Vu' é de Olivia Rodrigo com Dan Nigro, sem Zedd",
4104,DJ Snake,Bad Bunny,Taki Taki,song,2018,INVALIDA_CONFIRMADA,"'Taki Taki' é com Selena/Ozuna/Cardi B, não Bad Bunny","Discogs/IMDb: 'Taki Taki' credita DJ Snake, Selena Gomez, Ozuna e Cardi B, não Bad Bunny",
4233,AP Dhillon,Dua Lipa,Insane,song,2023,INVALIDA_CONFIRMADA,não existe colaboração AP Dhillon com Dua Lipa,"'Insane' de AP Dhillon credita Shinda Kahlon, Gurinder Gill, Gminxr; sem Dua Lipa (spotify.com, en.wikipedia.org)",
4235,AP Dhillon,Nick Jonas,Summer High,song,2022,INVALIDA_CONFIRMADA,'Summer High' não tem Nick Jonas; fabricação cross-genre,"'Summer High' (2022) é solo de AP Dhillon, sem artista convidado; sem Nick Jonas (imdb.com, spotify.com)",
4250,Guru Randhawa,Hardy Sandhu,Kya Baat Ay,song,2019,INVALIDA_CONFIRMADA,"'Kya Baat Ay' é de Hardy Sandhu, não dueto com Guru Randhawa","'Kya Baat Ay' é de Harrdy Sandhu (Jaani/B Praak), não dueto com Guru Randhawa (spotify.com, lyricsmint.com)",
4261,Vishal-Shekhar,ankit_tiwari,Galliyan,song,2014,INVALIDA_CONFIRMADA,"'Galliyan' é de Ankit Tiwari, não composição Vishal-Shekhar","'Galliyan' (Ek Villain) é composta e cantada por Ankit Tiwari, não Vishal-Shekhar (en.wikipedia.org, spotify.com)",
4301,Diljit Dosanjh,The Weeknd,Here We Go,feature,2024,INVALIDA_CONFIRMADA,não existe feature Diljit Dosanjh com The Weeknd,"'Here We Go... Again' é The Weeknd feat. Tyler, the Creator (Dawn FM 2022); não há colab Diljit Dosanjh/Weeknd (Wikipedia/Spotify)",
4302,Diljit Dosanjh,Sia,Lover (Remix),remix,2021,INVALIDA_CONFIRMADA,"remix Diljit com Sia não existe, fabricação","'Lover (Remix)' de Diljit é remix Punjabi (MoonChild Era/Intense/Raj Ranjodh), sem Sia; colabs Sia dele são 'Hass Hass' e 'Ranjha' (Spotify/Billboard)",
4317,Jasmine Sandlas,Garry Sandhu,Nikle Currant,song,2018,INVALIDA_CONFIRMADA,"'Nikle Currant' é de Jassi Gill e Neha Kakkar, não esses dois","'Nikle Currant' (2018) é de Jassi Gill e Neha Kakkar, não Jasmine Sandlas/Garry Sandhu (Wikipedia/Spotify)",
4336,Guru Randhawa,nikkie_bella,Lagdi Lahore Di,song,2019,INVALIDA_CONFIRMADA,Nikki Bella é wrestler; fabricação,"Spotify/Apple Music: 'Lagdi Lahore Di' credita Guru Randhawa e Tulsi Kumar, não Nikki Bella",
4457,Lata Mangeshkar,A.R. Rahman,Pyar Kiya Toh Darna Kya,song,1998,INVALIDA_CONFIRMADA,"Pyar Kiya Toh Darna Kya (Mughal-e-Azam) é de Lata; Rahman não envolvido, ano/atribuição fabricados","Wikipedia: 'Pyar Kiya To Darna Kya' (Mughal-e-Azam 1960) cantada por Lata, composta por Naushad; sem A.R. Rahman",
4459,Lata Mangeshkar,Asha Bhosle,Aaj Phir Tum Pe,song,1981,INVALIDA_CONFIRMADA,Aaj Phir Tum Pe (Hate Story 3) é solo; dueto Lata/Asha em 1981 fabricado,JioSaavn/lyricsmint: 'Aaj Phir Tum Pe' original de Dayavan 1988 (Pankaj Udhas/Anuradha Paudwal) e Hate Story 2 (Arijit); não dueto Lata/Asha 1981,
4489,Diljit Dosanjh,The Weeknd,GOAT (Greatest of All Time),song,2024,INVALIDA_CONFIRMADA,GOAT é de Diljit Dosanjh (2020); colaboração com The Weeknd em 2024 fabricada,"Wikipedia: 'G.O.A.T.' é de Diljit Dosanjh (2020, prod. G-Funk); sem The Weeknd, só mashups de fãs",
4500,AP Dhillon,arjan_dhillon,Heart on My Sleeve,song,2022,INVALIDA_CONFIRMADA,título 'Heart on My Sleeve' não é faixa real de AP Dhillon/Arjan Dhillon,Wikipedia/Spotify: 'Heart on My Sleeve' (2023) é o track AI de Drake/Weeknd; sem colab AP Dhillon+Arjan Dhillon,
4800,Tiziano Ferro,Biagio Antonacci,Strani amori,song,2003,INVALIDA_CONFIRMADA,"'Strani amori' é de Laura Pausini, não de Ferro/Antonacci","'Strani amori' é de Laura Pausini (Sanremo 1994), não de Ferro/Antonacci (en.wikipedia.org)",
4803,Tiziano Ferro,Jovanotti,Il regalo più grande,song,2013,INVALIDA_CONFIRMADA,"'Il regalo più grande' é de Tiziano Ferro, não com Jovanotti","'Il regalo più grande' é de Tiziano Ferro solo; versões com convidados são RBD e Amaia Montero, não Jovanotti (en.wikipedia.org)",
4833,C. Tangana,omar_montes,Yung Beef,song,2021,INVALIDA_CONFIRMADA,'Yung Beef' não é faixa de Tangana com Omar Montes; confuso,"'Yung Beef' é nome de artista, não faixa de Tangana com Omar Montes; colab real deles é 'Una y Mil Veces' (youtube.com)",
4855,Lola Indigo,Miriam Doblas,El Mismo Sol,song,2020,INVALIDA_CONFIRMADA,Miriam Doblas é o nome real de Lola Indigo; par redundante,"'El Mismo Sol' é de Álvaro Soler (feat. Jennifer Lopez), não de Lola Indigo/Miriam Doblas (en.wikipedia.org)",
4859,Nathy Peluso,Becky G,La Noche de Anoche,song,2022,INVALIDA_CONFIRMADA,"'La Noche de Anoche' é de Bad Bunny/Rosalía, não Nathy/Becky G","'La Noche de Anoche' é de Bad Bunny e Rosalía, não Nathy Peluso/Becky G (en.wikipedia.org)",
4894,Marco Mengoni,Elodie,Mille,song,2021,INVALIDA_CONFIRMADA,"'Mille' é de Fedez/Achille Lauro/Orietta Berti, não Mengoni×Elodie",Wikipedia/IMDb: 'Mille' (2021) é de Fedez/Achille Lauro/Orietta Berti; Mengoni×Elodie é 'Pazza musica' (2023),
4900,Sangiovanni,Elodie,Mille,feature,2022,INVALIDA_CONFIRMADA,'Mille' não é feature de Sangiovanni×Elodie,"Wikipedia: 'Mille' é de Fedez/Achille Lauro/Orietta Berti, não feature Sangiovanni×Elodie",
4911,Jovanotti,Eros Ramazzotti,L'estate addosso,song,2018,INVALIDA_CONFIRMADA,"'L'estate addosso' é solo de Jovanotti, não dueto com Eros","Wikipedia/Spotify: 'L'estate addosso' é solo de Jovanotti (2015), sem dueto com Eros Ramazzotti",
4916,Enrique Iglesias,Ricky Martin,Súbeme la Radio remix,remix,2017,INVALIDA_CONFIRMADA,"'Súbeme la Radio' é com Zion&Lennox, não Ricky Martin","Wikipedia: 'Súbeme la Radio' feat. Descemer Bueno & Zion&Lennox; remixes com Sean Paul/CNCO/Jacob Forever, não Ricky Martin",
4926,Noemi,Fedez,Makumba,song,2020,INVALIDA_CONFIRMADA,"'Makumba' é da Noemi solo, não feature de Fedez","Wikipedia/Spotify: 'Makumba' é Noemi feat. Carl Brave, não Fedez",
4940,Becky G,David Bisbal,Sin Pijama,song,2018,INVALIDA_CONFIRMADA,"'Sin Pijama' é Becky G×Natti Natasha, não Bisbal","Wikipedia/Billboard: 'Sin Pijama' é Becky G × Natti Natasha, sem David Bisbal",
5011,Benny Benassi,T-Pain,Love Is Gonna Save Us,song,2013,INVALIDA_CONFIRMADA,"'Love Is Gonna Save Us' é faixa solo de Benassi, sem T-Pain","'Love Is Gonna Save Us' (2004) é Benny Benassi com The Biz nos vocais, sem T-Pain (Spotify/Dork)",
5040,Psy,Wiz Khalifa,Gangnam Style,feature,2013,INVALIDA_CONFIRMADA,"Gangnam Style é só do Psy, sem Wiz Khalifa","Wikipedia/Discogs: 'Gangnam Style' é solo do Psy, sem Wiz Khalifa",
5049,Jackson Wang,Flo Rida,Just Hold On,feature,2018,INVALIDA_CONFIRMADA,"Just Hold On é Steve Aoki x Louis Tomlinson, não Jackson Wang/Flo Rida","Wikipedia: 'Just Hold On' é de Steve Aoki & Louis Tomlinson, não Jackson Wang/Flo Rida",
5059,Suga,Lil Wayne,Haiku,song,2023,INVALIDA_CONFIRMADA,Haiku com Lil Wayne não existe,Wikipedia D-Day tracklist: não existe faixa 'Haiku'; sem Lil Wayne,
5060,Suga,Eminem,Amygdala,feature,2023,INVALIDA_CONFIRMADA,"Amygdala é solo de Agust D/Suga, sem Eminem","Wikipedia/Spotify: 'AMYGDALA' é solo do Agust D no D-Day, sem Eminem",
5066,RM,Anderson .Paak,Forever Rain,song,2018,INVALIDA_CONFIRMADA,"Forever Rain é solo do RM no mono, sem Anderson .Paak","Wikipedia Mono: 'Forever Rain' é solo do RM; Anderson .Paak está em 'Still Life', não nesta",
5077,G-Dragon,Diplo,Who You,song,2013,INVALIDA_CONFIRMADA,"Who You é solo do G-Dragon, sem Diplo","Billboard/Wikipedia: Diplo produziu a faixa-título 'Coup d'Etat', não 'Who You?'; 'Who You?' é solo do G-Dragon",
5080,Super Junior,Henry Lau,Bonamana,feature,2010,INVALIDA_CONFIRMADA,"Bonamana é single do Super Junior, não feature com Henry Lau","Wikipedia: Henry compôs 'All My Heart' no repackage, não é feature no single 'Bonamana' do Super Junior",
5094,Taeyeon,Crush,Some,feature,2017,INVALIDA_CONFIRMADA,"Some é Soyou x Junggigo, não Taeyeon x Crush","Wikipedia: 'Some' é Soyou x Junggigo feat. Lil Boi, não Taeyeon x Crush",
5118,Moonbyul,Loco,BAAM,feature,2018,INVALIDA_CONFIRMADA,"BAAM é do MOMOLAND, não Moonbyul x Loco","Wikipedia/Spotify: 'BAAM' é single do MOMOLAND, não Moonbyul x Loco",
5119,Sunmi,Lauv,Pporappippam,song,2020,INVALIDA_CONFIRMADA,"Pporappippam é solo da Sunmi, sem Lauv","Wikipedia: 'Pporappippam' é solo da Sunmi (com Frants), sem Lauv",
5134,TXT,Anitta,0X1=LOVESONG,feature,2021,INVALIDA_CONFIRMADA,"música do TXT sem Anitta, par improvável","'0X1=LOVESONG' do TXT feat. Seori (e remixes pH-1/Mod Sun), não Anitta (TXT Fandom)",
5136,TXT,Coi Leray,Good Boy Gone Bad,feature,2022,INVALIDA_CONFIRMADA,"título é faixa solo do TXT, sem Coi Leray",'Good Boy Gone Bad' é faixa solo do TXT; Coi Leray está em outra música ('Happy Fools') (TXT Fandom),
5137,ENHYPEN,JVKE,Drunk-Dazed,feature,2022,INVALIDA_CONFIRMADA,Drunk-Dazed é do ENHYPEN sem JVKE,'Drunk-Dazed' é faixa do ENHYPEN sem feat.; JVKE não consta (Spotify/ENHYPEN Fandom),
5163,Dok2,The Quiett,No Flex Zone,song,2014,INVALIDA_CONFIRMADA,"No Flex Zone é dos Rae Sremmurd, não Dok2","'No Flex Zone' é single de estreia do Rae Sremmurd (2014), não Dok2/The Quiett (Wikipedia)",
5176,Giriboy,Babylon,Kiss Me More,song,2020,INVALIDA_CONFIRMADA,"Kiss Me More é da Doja Cat, não Giriboy",'Kiss Me More' é da Doja Cat feat. SZA; sem faixa Giriboy/Babylon com esse título (busca web),
5193,Jolin Tsai,G-Dragon,Play,feature,2010,INVALIDA_CONFIRMADA,par improvável Jolin Tsai x G-Dragon não documentado,Wikipedia: 'Play' (2014) é solo de Jolin Tsai; colaboração com G-Dragon nunca ocorreu (allkpop apenas cita desejo de colaborar em 2012),
5194,Jay Chou,Alicia Keys,Mojito,feature,2020,INVALIDA_CONFIRMADA,Mojito é solo de Jay Chou sem Alicia Keys,"Wikipedia: 'Mojito' (2020) é single solo de Jay Chou, sem Alicia Keys nos créditos",
5213,ONE OK ROCK,Miley Cyrus,Heartache,feature,2017,INVALIDA_CONFIRMADA,Heartache é do ONE OK ROCK sem Miley Cyrus,"Fandom/Spotify: 'Heartache' é do álbum 35xxxv de ONE OK ROCK, sem Miley Cyrus",
5214,Kenshi Yonezu,Eve,Pale Blue,feature,2021,INVALIDA_CONFIRMADA,Pale Blue é solo de Kenshi Yonezu sem Eve,"Wikipedia: 'Pale Blue' (2021) é single solo de Kenshi Yonezu, sem Eve",
5215,Ado,Vaundy,New Genesis,feature,2023,INVALIDA_CONFIRMADA,New Genesis é da Ado sem Vaundy,"Wikipedia: 'New Genesis' é escrita e produzida por Yasutaka Nakata; Vaundy fez 'Backlight', não este tema",
5216,Ado,Fujii Kaze,Hana,feature,2022,INVALIDA_CONFIRMADA,"Hana atribuída erroneamente, par não documentado","Wikipedia: 'Hana' (2023) é single solo de Fujii Kaze, não da Ado; par não existe",
5260,Peso Pluma,Xavi,La Diabla,song,2023,INVALIDA_CONFIRMADA,La Diabla é de Xavi solo; Peso Pluma não participa,"Wikipedia: 'La Diabla' é solo de Xavi (Interscope), sem Peso Pluma",
5261,Peso Pluma,Karol G,Mi Ex Tenía Razón,song,2024,INVALIDA_CONFIRMADA,"Mi Ex Tenía Razón é da Karol G solo, sem Peso Pluma","Wikipedia/Spotify: 'Mi Ex Tenía Razón' é solo de Karol G, sem Peso Pluma",
5263,Peso Pluma,Ángela Aguilar,Dime Cómo Quieres,song,2024,INVALIDA_CONFIRMADA,"Dime Cómo Quieres é de Christian Nodal x Ángela Aguilar, não Peso Pluma","Wikipedia: 'Dime Cómo Quieres' é Christian Nodal & Ángela Aguilar, não Peso Pluma",
5288,Natanael Cano,Bad Bunny,Tumbado y Relajado,song,2023,INVALIDA_CONFIRMADA,Tumbado y Relajado Natanael x Bad Bunny fabricada,Last.fm: 'Tumbado y Relajado' é Decalifornia feat Jay R; colab real Natanael x Bad Bunny é 'Soy El Diablo',
5362,Alejandro Fernández,Vicente Fernández,Amor Eterno,song,2019,INVALIDA_CONFIRMADA,"Amor Eterno é de Juan Gabriel/Rocío Dúrcal, não dueto entre estes em 2019",AllMusic/Spotify: 'Amor Eterno' é solo de Vicente Fernández (comp. Juan Gabriel); duetos com Alejandro são outros títulos,
5367,Marco Antonio Solís,Juan Gabriel,Hasta Que Te Conocí,song,1992,INVALIDA_CONFIRMADA,"Hasta Que Te Conocí é de Juan Gabriel, não dueto com Solís","Wikipedia: 'Hasta Que Te Conocí' é de Juan Gabriel (dueto 2015 c/ Joy), não com Marco Antonio Solís",
5383,Maná,Shakira,¿Dónde Jugarán los Niños?,song,2011,INVALIDA_CONFIRMADA,"¿Dónde Jugarán los Niños? é álbum de Maná, não dueto com Shakira",Spotify/Letras: '¿Dónde Jugarán los Niños?' é álbum/canção solo de Maná; colaboração real com Shakira é 'Mi Verdad',
5385,Maná,Alejandro Sanz,Corazón Espinado (Dueto),song,1999,INVALIDA_CONFIRMADA,"Corazón Espinado é Santana/Maná, não com Alejandro Sanz","Discogs/Wikipedia: 'Corazón Espinado' credita Santana feat. Maná, não Alejandro Sanz",
5478,Babo,Dharius,Barrio Fino,song,2021,INVALIDA_CONFIRMADA,"Barrio Fino é álbum de Daddy Yankee, não faixa Babo/Dharius","Wikipedia/Discogs: 'Barrio Fino' é álbum de Daddy Yankee (2004), não faixa de Babo/Dharius",
5514,Dua Lipa,Silk Sonic,Fever,song,2022,INVALIDA_CONFIRMADA,"Fever é com Angèle, não Silk Sonic","Wikipedia: 'Fever' é Dua Lipa feat. Angèle, não Silk Sonic",
5518,The Weeknd,Madonna,Ghosttown,song,2015,INVALIDA_CONFIRMADA,Ghosttown da Madonna não traz The Weeknd,"Wikipedia: 'Ghosttown' (Madonna, 2015) escrita por Madonna/Evigan/Bogart/Douglas, sem The Weeknd",
5554,Chris Brown,Khalid,Call You Mine,song,2019,INVALIDA_CONFIRMADA,Call You Mine é Chainsmokers/Bebe Rexha,"Wikipedia: 'Call You Mine' (2019) é The Chainsmokers feat. Bebe Rexha, não Chris Brown/Khalid",
5576,Christina Aguilera,Nicki Minaj,Stupid Hoe (uncredited),song,2012,INVALIDA_CONFIRMADA,"Stupid Hoe é solo da Nicki, feature inventada","Wikipedia: 'Stupid Hoe' tem vocal só da Nicki Minaj, sem Christina Aguilera",
5637,Drake,SZA,All the Stars,song,2018,INVALIDA_CONFIRMADA,"All the Stars é SZA com Kendrick, não Drake","Wikipedia/Spotify: 'All the Stars' (2018) credita Kendrick Lamar e SZA, não Drake",
5645,Kendrick Lamar,Drake,Forever,song,2009,INVALIDA_CONFIRMADA,Forever (2009) não inclui Kendrick Lamar,"Wikipedia: 'Forever' (2009) é Drake, Kanye West, Lil Wayne e Eminem; sem Kendrick Lamar",
5654,Anne-Marie,Cardi B,Cardi B Anne-Marie Collab,song,2021,INVALIDA_CONFIRMADA,"título genérico placeholder, sem música real","Billboard/Ranker: Anne-Marie citou Cardi B como sonho de colab, mas nenhuma música lançada juntas; título é placeholder",
5703,Karol G,Maluma,Creep,song,2019,INVALIDA_CONFIRMADA,'Creep' não é colaboração Karol G x Maluma,"Música real Karol G x Maluma é 'Créeme' (2018), não existe 'Creep' entre eles (en.wikipedia.org)",
5707,Sebastián Yatra,Camila Cabello,Tutu,song,2022,INVALIDA_CONFIRMADA,"'Tutu' é Camilo/Pedro Capó, não Yatra/Camila","'Tutu' (2019) é de Camilo e Pedro Capó (remix add Shakira), não Yatra x Camila Cabello (en.wikipedia.org)",
5712,Harry Styles,Shawn Mendes,What a Feeling,song,2023,INVALIDA_CONFIRMADA,'What a Feeling' não existe Harry x Shawn Mendes,Não existe 'What a Feeling' Harry Styles x Shawn Mendes; título é faixa do One Direction/Flashdance (harrystyles.fandom/wikipedia),
5722,6LACK,Khalid,Know Your Worth,song,2020,INVALIDA_CONFIRMADA,"'Know Your Worth' é Khalid x Disclosure, não 6LACK","'Know Your Worth' (2020) é Khalid x Disclosure (remix Davido/Tems), não 6LACK; 6LACK está em 'OTW' (en.wikipedia.org)",
5741,Kelly Clarkson,Jason Derulo,Already Gone,song,2009,INVALIDA_CONFIRMADA,"'Already Gone' é Kelly Clarkson solo, sem Derulo","'Already Gone' (2009) é solo de Kelly Clarkson coescrita com Ryan Tedder, sem Jason Derulo (en.wikipedia.org)",
5860,Karol G,Feid,Juntos (album),album,2023,INVALIDA_CONFIRMADA,álbum conjunto Karol G e Feid 'Juntos' não existe,"Billboard/Letras: não existe álbum conjunto 'Juntos' de Karol G e Feid; colaboraram só em faixas ('Friki','Verano Rosa')",
5887,Anuel AA,Jhay Cortez,Safaera (remix),remix,2020,INVALIDA_CONFIRMADA,"Safaera é Bad Bunny, remix com Anuel/Jhay não existe",Spotify: 'Safaera' é de Bad Bunny com Jowell & Randy e Ñengo Flow; remix com Anuel AA/Jhay Cortez não existe,
5907,Myke Towers,Jhay Cortez,Yhlqmdlg (remix),remix,2020,INVALIDA_CONFIRMADA,"YHLQMDLG é álbum de Bad Bunny, não remix Myke/Jhay","YHLQMDLG é título do álbum de Bad Bunny (2020), não remix de Myke Towers/Jhay Cortez; faixa inexistente",
5918,Feid,Bad Bunny,Un Verano Sin Ti (feature),feature,2022,INVALIDA_CONFIRMADA,"Un Verano Sin Ti é álbum solo Bad Bunny, Feid não participa",Wikipedia/Rolling Stone: tracklist de 'Un Verano Sin Ti' (Bad Bunny) não inclui Feid,
5923,Sebastián Yatra,Rosalía,Cristian Y Rosalía,song,2019,INVALIDA_CONFIRMADA,título 'Cristian Y Rosalía' Yatra/Rosalía não existe,Letras/Spotify: não existe faixa 'Cristian Y Rosalía' nem colaboração Yatra/Rosalía; 'Cristina' de Yatra é solo,
5925,Sebastián Yatra,Myke Towers,Cristina,song,2020,INVALIDA_CONFIRMADA,'Cristina' Yatra e Myke Towers não existe,"Wikipedia/Spotify: a colaboração real Yatra + Myke Towers é 'Pareja del Año' (2021), não 'Cristina'",
5977,Grupo Frontera,Bad Bunny,Un Verano Sin Ti (feature),feature,2022,INVALIDA_CONFIRMADA,"'Un Verano Sin Ti' é álbum de Bad Bunny, não feature com Grupo Frontera","'Un Verano Sin Ti' é álbum de Bad Bunny; convidados são Rauw Alejandro, Chencho, Jhayco etc, não Grupo Frontera (en.wikipedia.org)",
6025,Young Miko,Bad Bunny,Un Verano Sin Ti (feature),feature,2022,INVALIDA_CONFIRMADA,"'Un Verano Sin Ti' é álbum de Bad Bunny, não feature com Young Miko",'Un Verano Sin Ti' (Bad Bunny) não tem Young Miko entre os convidados listados (billboard.com/en.wikipedia.org),
6040,Burna Boy,J. Balvin,Anybody,song,2020,INVALIDA_CONFIRMADA,"'Anybody' é single solo de Burna Boy, sem J Balvin",Spotify/OkayAfrica: 'Anybody' é solo de Burna Boy; colab com J Balvin é 'Rollercoaster',
6046,Lenny Tavárez,Maluma,La Canción,song,2019,INVALIDA_CONFIRMADA,"'La Canción' é de J Balvin e Bad Bunny, não Lenny Tavárez/Maluma",lahiguera/Billboard: colabs Maluma+Lenny Tavárez são 'Parce'/'Sornero'; 'La Canción' é de J Balvin e Bad Bunny,
6075,Imagine Dragons,Kendrick Lamar,Warriors,song,2014,INVALIDA_CONFIRMADA,"'Warriors' é solo do Imagine Dragons, sem Kendrick Lamar","Wikipedia: 'Warriors' (2014) é do Imagine Dragons solo p/ League of Legends, sem Kendrick Lamar",
6321,Aretha Franklin,Stevie Wonder,Rock Steady,feature,1971,INVALIDA_CONFIRMADA,'Rock Steady' é da própria Aretha; Stevie Wonder não é feature,"Wikipedia: 'Rock Steady' é de Aretha Franklin; personnel inclui Donny Hathaway/Purdie/Dr John, sem Stevie Wonder",
6373,"Earth, Wind & Fire",Daft Punk,Let's Groove Tonight,feature,2013,INVALIDA_CONFIRMADA,'Let's Groove' é de EWF; feature com Daft Punk em 2013 é fabricação,"Discogs/YouTube: 'Let's Groove' é single de Earth, Wind & Fire de 1981; não há colaboração oficial com Daft Punk em 2013",
6662,DJ Khaled,Tinie Tempah,Hold You Down,song,2014,INVALIDA_CONFIRMADA,Tinie Tempah não consta no elenco de Hold You Down do DJ Khaled,"Wikipedia/Spotify: 'Hold You Down' credita Chris Brown, August Alsina, Future e Jeremih, não Tinie Tempah",
6671,Tiësto,Anne-Marie,BOOM!,song,2017,INVALIDA_CONFIRMADA,Anne-Marie não consta em BOOM! do Tiësto,"Discogs/Spotify: Tiësto 'BOOM' (2017) é com Sevenn (e versão Gucci Mane), não Anne-Marie",
6675,Gorillaz,Noel Gallagher,Fading Like a Flower,song,2010,INVALIDA_CONFIRMADA,Fading Like a Flower é dos Roxette; não é faixa Gorillaz x Noel Gallagher,Wikipedia: 'Fading Like a Flower' é dos Roxette; colab Gorillaz x Noel Gallagher é 'We Got the Power',
